,Unnamed: 0,ticker,fiscalDateEnding,reportedCurrency_x,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,shortTermInvestments,otherCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency_y,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,netInterestIncome,interestIncome,interestExpense,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,netIncomeFromContinuingOperations,ebit,ebitda,netIncome,Unnamed: 0_was_missing,totalAssets_was_missing,totalCurrentAssets_was_missing,cashAndCashEquivalentsAtCarryingValue_was_missing,cashAndShortTermInvestments_was_missing,inventory_was_missing,currentNetReceivables_was_missing,totalNonCurrentAssets_was_missing,propertyPlantEquipment_was_missing,intangibleAssets_was_missing,intangibleAssetsExcludingGoodwill_was_missing,goodwill_was_missing,shortTermInvestments_was_missing,otherCurrentAssets_was_missing,totalLiabilities_was_missing,totalCurrentLiabilities_was_missing,currentAccountsPayable_was_missing,shortTermDebt_was_missing,totalNonCurrentLiabilities_was_missing,capitalLeaseObligations_was_missing,longTermDebt_was_missing,shortLongTermDebtTotal_was_missing,otherCurrentLiabilities_was_missing,otherNonCurrentLiabilities_was_missing,totalShareholderEquity_was_missing,retainedEarnings_was_missing,commonStock_was_missing,commonStockSharesOutstanding_was_missing,grossProfit_was_missing,totalRevenue_was_missing,costOfRevenue_was_missing,costofGoodsAndServicesSold_was_missing,operatingIncome_was_missing,sellingGeneralAndAdministrative_was_missing,researchAndDevelopment_was_missing,operatingExpenses_was_missing,netInterestIncome_was_missing,interestIncome_was_missing,interestExpense_was_missing,depreciationAndAmortization_was_missing,incomeBeforeTax_was_missing,incomeTaxExpense_was_missing,netIncomeFromContinuingOperations_was_missing,ebit_was_missing,ebitda_was_missing,netIncome_was_missing,close_price,price_date,future_return_1y
23,23,INTC,2020-03-31,USD,147710000000.0,41501000000,11380000000.0,11380000000.0,9246000000.0,8455000000.0,106209000000,56770000000.0,10429000000.0,10429000000.0,26276000000.0,9423000000.0,2997000000.0,71356000000,23895000000.0,4638000000.0,3464000000.0,47461000000.0,0.0,36455000000.0,39919000000.0,9115000000.0,7626000000.0,76354000000,52644000000.0,25251000000.0,4312000000,USD,12016000000,19828000000,7812000000.0,7812000000.0,7038000000,1541000000.0,3275000000.0,4978000000,-42000000.0,93000000.0,135000000.0,3050000000.0,6614000000,953000000.0,5661000000.0,7200000000.0,10250000000,5661000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.97391128540039,2020-03-31,0.2133430682216937
333,333,ISRG,2020-03-31,USD,9891100000.0,7408700000,1223800000.0,1223800000.0,620300000.0,527600000.0,2482400000,1369200000.0,488000000.0,488000000.0,335000000.0,2029600000.0,290200000.0,1360600000,1360600000.0,994400000.0,440500000.0,414700000.0,0.0,0.0,6120000000.0,440500000.0,414700000.0,8530500000,2570900000.0,100000.0,359400000,USD,738200000,1099500000,361300000.0,361300000.0,283000000,308100000.0,147100000.0,455200000,25100000.0,25100000.0,58000000.0,63400000.0,308100000,-8100000.0,316200000.0,283000000.0,346400000,313500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,165.07000732421875,2020-03-31,0.4921750063874857
356,356,JD,2020-03-31,CNY,259723704000.0,139094558000,36971420000.0,36971420000.0,57932156000.0,10424655000.0,120629146000,32197789000.0,15001776000.0,15001776000.0,6643669000.0,24602777000.0,5629561000.0,159099473000,140017021000.0,90428382000.0,3193480000.0,19082452000.0,8732526000.0,17131484000.0,20324964000.0,26989946000.0,206812000.0,81855970000,-11912679000.0,381000.0,1490130500,CNY,22535510000,146205209000,123669699000.0,123669699000.0,2320449000,1411796000.0,3935159000.0,20215061000,315954000.0,523054000.0,207100000.0,180323877.0,1383627000,326444000.0,1057183000.0,388448516.0,1590727000,1073603000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.74989700317383,2020-03-31,1.0822222672029058
380,380,KHC,2020-03-31,USD,104073000000.0,11708000000,5403000000.0,5403000000.0,2831000000.0,2321000000.0,92365000000,6813000000.0,48259000000.0,48259000000.0,35062000000.0,0.0,1153000000.0,52949000000,7934000000.0,3956000000.0,1248000000.0,45015000000.0,0.0,31531000000.0,32779000000.0,2730000000.0,250000000.0,51009000000,-2686000000.0,12000000.0,1224000000,USD,1858000000,6157000000,4299000000.0,4299000000.0,770000000,788000000.0,0.0,1088000000,-301000000.0,9000000.0,310000000.0,243000000.0,541000000,160000000.0,701000000.0,851000000.0,1094000000,378000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.91193008422852,2020-03-31,0.6936660905199215
876,876,KLAC,2020-03-31,USD,8845946000.0,4318465000,1634531000.0,1634531000.0,1264130000.0,1119263000.0,4527481000,497743000.0,1437844000.0,1437844000.0,2043129000.0,688356000.0,300541000.0,6520750000,1653274000.0,243234000.0,28520000.0,4867476000.0,96044000.0,3443937000.0,3472457000.0,830899000.0,776319000.0,2307433000,376656000.0,2019071000.0,157172000,USD,833806000,1423964000,590158000.0,590158000.0,432613000,185760000.0,215433000.0,401193000,-39231000.0,39231000.0,39231000.0,81990000.0,115199000,37190000.0,78009000.0,154271000.0,236261000,78452000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.2681884765625,2020-03-31,1.3349923858444894
1215,1215,LCID,2020-03-31,USD,25527300000.0,352189000,-352189000.0,-352189000.0,1478040500.0,1735000000.0,-352189000,2047000000.0,986000000.0,986000000.0,4290000000.0,704378000.0,501776500.0,-454685000,4427000000.0,582187500.0,0.0,-454685000.0,0.0,0.0,6120000000.0,1414000000.0,0.0,454685000,3807700000.0,8000000.0,161862153,USD,8000,8000,1138000000.0,1138000000.0,-123996000,368000000.0,109759000.0,124004000,0.0,0.0,58000000.0,1502000.0,-129655000,-72000.0,471000000.0,-123996000.0,-122494000,-129583000,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,98.9000015258789,2020-09-18,1.3437815922692713
1191,1191,META,2020-03-31,USD,138371000000.0,69349000000,23618000000.0,23618000000.0,1478040500.0,7289000000.0,69022000000,37127000000.0,838000000.0,838000000.0,18811000000.0,36671000000.0,1771000000.0,33067000000,15069000000.0,829000000.0,835000000.0,17998000000.0,10344000000.0,0.0,10344000000.0,13158000000.0,17998000000.0,105304000000,59160000000.0,46688000000.0,2868000000,USD,14278000000,17737000000,3459000000.0,3459000000.0,5893000000,1583000000.0,4015000000.0,8385000000,228000000.0,228000000.0,228000000.0,1597000000.0,5861000000,959000000.0,4902000000.0,5893000000.0,7490000000,4902000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.6429443359375,2020-03-31,0.7657671965080435
947,947,MRNA,2020-03-31,USD,2067541000.0,1249936000,391720000.0,391720000.0,1478040500.0,18793000.0,817605000,302599000.0,986000000.0,986000000.0,4290000000.0,825981000.0,13442000.0,426667000,134582000.0,11034000.0,55020000.0,292085000.0,147849000.0,0.0,147849000.0,64706000.0,1247000.0,1640874000,-1620684000.0,37000.0,353000000,USD,940000,8389000,7449000.0,7449000.0,-130862000,24114000.0,115137000.0,131806000,6186000.0,7852000.0,1666000.0,7449000.0,-124164000,66000.0,-124230000.0,-122498000.0,-115049000,-124230000,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.950000762939453,2020-03-31,3.372286931968347
47,47,MSFT,2020-03-31,USD,285449000000.0,170505000000,11710000000.0,11710000000.0,1644000000.0,22699000000.0,114944000000,41221000000.0,6855000000.0,6855000000.0,42064000000.0,125916000000.0,8536000000.0,170948000000,58707000000.0,9246000000.0,3748000000.0,112241000000.0,7248000000.0,62862000000.0,73858000000.0,18701000000.0,49194000000.0,114501000000,32012000000.0,79813000000.0,7675000000,USD,24046000000,35021000000,10975000000.0,10975000000.0,12975000000,1273000000.0,4887000000.0,11071000000,-614000000.0,153000000.0,614000000.0,3118000000.0,12843000000,2091000000.0,10752000000.0,13457000000.0,16575000000,10752000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.80975341796875,2020-03-31,0.5101510175462614
923,923,MTCH,2020-03-31,USD,8434749000.0,3536309000,2822729000.0,2822729000.0,1478040500.0,375854000.0,4898440000,373561000.0,671467000.0,671467000.0,3042139000.0,69912000.0,267814000.0,4937494000,1064416000.0,102367000.0,13750000.0,3873078000.0,0.0,3625008000.0,3638758000.0,514571000.0,210274000.0,2424410000,1478885000.0,280000.0,204658000,USD,400748000,544642000,143894000.0,143894000.0,137372000,79319000.0,43770000.0,263376000,-44866000.0,25116000.0,31894000.0,15797000.0,109332000,-48202000.0,-182643000.0,141226000.0,157023000,-202830000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.14512634277344,2020-03-31,1.0802547210093687
427,427,NXPI,2020-03-31,USD,19511000000.0,3249000000,1079000000.0,1079000000.0,1227000000.0,616000000.0,16262000000,2610000000.0,3218000000.0,3218000000.0,9935000000.0,0.0,327000000.0,10253000000,1831000000.0,895000000.0,59000000.0,8422000000.0,0.0,7366000000.0,7366000000.0,936000000.0,857000000.0,9036000000,-2933000000.0,64000000.0,279933000,USD,997000000,2021000000,1024000000.0,1024000000.0,68000000,224000000.0,425000000.0,929000000,-82000000.0,4000000.0,82000000.0,540000000.0,-11000000,2000000.0,-13000000.0,72000000.0,612000000,-21000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.31305694580078,2020-03-31,1.4572825444897406
993,993,PDD,2020-03-31,CNY,76057336000.0,73001463000,5768186000.0,5768186000.0,27577671000.0,3416502000.0,3055873000,528247000.0,1994292000.0,1994292000.0,4290000000.0,35288827000.0,950277000.0,51410470000,45767806000.0,29926488000.0,1014482000.0,5642664000.0,515408000.0,5430487000.0,6649757000.0,14220866000.0,7050000.0,24646866000,-18295461000.0,148000.0,929999200,CNY,4710812000,6541059000,1830247000.0,1830247000.0,-4397233000,338274000.0,1473150000.0,9108045000,309648000.0,460282000.0,150634000.0,159458000.0,-4119329000,-309568000.0,-4119329000.0,-4397233000.0,-4237775000,-4119329000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.02999877929688,2020-03-31,2.715792656638695
451,451,PYPL,2020-03-31,USD,54266000000.0,38184000000,7854000000.0,7854000000.0,1478040500.0,26941000000.0,16082000000,1646000000.0,1369000000.0,1369000000.0,9124000000.0,2332000000.0,1057000000.0,38255000000,27449000000.0,25034000000.0,122000000.0,10806000000.0,0.0,7967000000.0,8697000000.0,2276000000.0,0.0,15967000000,8258000000.0,8000000.0,1185000000,USD,2288000000,4618000000,2330000000.0,2330000000.0,398000000,486000000.0,605000000.0,1890000000,-4000000.0,33000000.0,37000000.0,293000000.0,263000000,179000000.0,84000000.0,300000000.0,593000000,84000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2308578491211,2020-03-31,1.5364527232158633
475,475,QCOM,2020-03-31,USD,31938000000.0,15313000000,8403000000.0,8403000000.0,1700000000.0,3081000000.0,16625000000,3358000000.0,1889000000.0,1889000000.0,6294000000.0,1543000000.0,586000000.0,28893000000,9774000000.0,2061000000.0,2631000000.0,19119000000.0,0.0,13449000000.0,16469000000.0,2674000000.0,4702000000.0,3045000000,2990000000.0,8000000.0,1151000000,USD,2919000000,5216000000,2297000000.0,2297000000.0,991000000,483000000.0,1468000000.0,1928000000,-99000000.0,47000000.0,146000000.0,340000000.0,598000000,130000000.0,468000000.0,968000000.0,1308000000,468000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.6973991394043,2020-03-31,1.003763231809188
499,499,REGN,2020-03-31,USD,15757500000.0,8644100000,2208200000.0,2208200000.0,1480900000.0,2933200000.0,7113400000,2944600000.0,986000000.0,986000000.0,4290000000.0,1795200000.0,226600000.0,3624500000,2055200000.0,347800000.0,1143200000.0,1569300000.0,715200000.0,0.0,1858400000.0,85000000.0,1118800000.0,12133000000,8004400000.0,100000.0,115100000,USD,1554800000,1828200000,273400000.0,273400000.0,700100000,367300000.0,527799999.0,854700000,-6100000.0,62900000.0,6100000.0,56100000.0,668600000,44000000.0,624600000.0,674700000.0,730800000,624600000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.013427734375,2020-03-31,-0.031026708748297938
594,594,SBUX,2020-03-31,USD,27478900000.0,5749900000,2572300000.0,2572300000.0,1492200000.0,1331800000.0,21729000000,6387000000.0,678700000.0,678700000.0,3493000000.0,52900000.0,300700000.0,35011800000,8265800000.0,997700000.0,3610000000.0,26746000000.0,8903900000.0,11658700000.0,22919100000.0,2001400000.0,751400000.0,-7530100000,-7050600000.0,1200000.0,1180700000,USD,1276600000,5995700000,4719100000.0,4719100000.0,487400000,406500000.0,0.0,789200000,-97200000.0,2000000.0,99200000.0,377700000.0,390200000,65400000.0,324800000.0,489400000.0,867100000,328400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57.45003509521485,2020-03-31,0.6957536104145352
1008,1008,SGEN,2020-03-31,USD,2091463000.0,1160447000,249116000.0,249116000.0,84740000.0,224613000.0,931016000,174693000.0,300000000.0,300000000.0,274671000.0,549971000.0,52007000.0,325845000,257219000.0,70374000.0,9718000.0,68626000.0,74865000.0,0.0,74865000.0,177127000.0,68626000.0,1765618000,-1651640000.0,173000.0,172350000,USD,205093000,234514000,29421000.0,29421000.0,-112355000,122249000.0,195199000.0,317448000,0.0,56047000.0,58000000.0,8493000.0,-168402000,56047000.0,-112355000.0,-56308000.0,-47815000,-168402000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,
546,546,SIRI,2020-03-31,USD,10935000000.0,883000000,40000000.0,40000000.0,12000000.0,604000000.0,10052000000,1609000000.0,3429000000.0,3429000000.0,3843000000.0,0.0,15000000.0,11682000000,3102000000.0,1029000000.0,49000000.0,8580000000.0,492000000.0,7847000000.0,8340000000.0,101000000.0,663000000.0,-747000000,-850000000.0,4000000.0,451500000,USD,1003000000,1952000000,949000000.0,949000000.0,468000000,107000000.0,71000000.0,535000000,-99000000.0,99000000.0,99000000.0,132000000.0,373000000,80000000.0,293000000.0,472000000.0,604000000,293000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.07118606567383,2020-03-31,0.24459797530595884
570,570,SWKS,2020-03-31,USD,4981900000.0,2220800000,912400000.0,912400000.0,648900000.0,367600000.0,2761100000,1207900000.0,85400000.0,85400000.0,1189800000.0,161500000.0,130400000.0,839100000,362200000.0,169500000.0,0.0,476900000.0,151900000.0,0.0,151900000.0,192700000.0,476900000.0,4142800000,4600800000.0,41900000.0,171100000,USD,372500000,766100000,393600000.0,393600000.0,200700000,58600000.0,113200000.0,171800000,0.0,0.0,1100000.0,91800000.0,203000000,21900000.0,181100000.0,203000000.0,294800000,181100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,76.76753234863281,2020-03-31,1.080910158283471
167,167,ADI,2020-04-30,USD,21350938000.0,2051293000,784937000.0,784937000.0,590268000.0,588244000.0,19299645000,1189332000.0,3928902000.0,3928902000.0,12253670000.0,0.0,87844000.0,9760080000,1582002000.0,194211000.0,448945000.0,8178078000.0,0.0,5142223000.0,5591168000.0,787155000.0,1035211000.0,11590858000,6945442000.0,61405000.0,371305000,USD,846674000,1317060000,470386000.0,470386000.0,344020000,141775000.0,252413000.0,502654000,-48651000.0,1334000.0,49985000.0,203312000.0,295061000,27365000.0,267696000.0,345046000.0,548358000,267696000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.63066864013672,2020-04-30,0.42463724652430956
214,214,ADSK,2020-04-30,USD,5543900000.0,2024300000,1389700000.0,1389700000.0,1.0,356500000.0,3519600000,164200000.0,67000000.0,67000000.0,2430200000.0,77200000.0,200900000.0,5683000000,2578300000.0,85200000.0,46000000.0,3104700000.0,448000000.0,1635600000.0,2083600000.0,258000000.0,144900000.0,-139100000,-2361300000.0,2401300000.0,221300000,USD,791800000,883000000,91200000.0,91200000.0,131300000,104800000.0,217300000.0,660500000,-22300000.0,40700000.0,21300000.0,30000000.0,90500000,24000000.0,66500000.0,111800000.0,141800000,66500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.1300048828125,2020-04-30,0.5599315772204134
191,191,AMAT,2020-04-30,USD,21815000000.0,12735000000,5281000000.0,5281000000.0,3725000000.0,2777000000.0,9080000000,1534000000.0,132000000.0,132000000.0,3426000000.0,423000000.0,529000000.0,12791000000,4765000000.0,1062000000.0,659000000.0,8026000000.0,244000000.0,6215000000.0,7059000000.0,1528000000.0,1811000000.0,9024000000,25638000000.0,9000000.0,923000000,USD,1749000000,3957000000,2208000000.0,2208000000.0,932000000,137000000.0,550000000.0,817000000,-54000000.0,7000000.0,61000000.0,91000000.0,878000000,123000000.0,755000000.0,939000000.0,1030000000,755000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.03181457519531,2020-04-30,1.7039503587769689
710,710,AVGO,2020-04-30,USD,81548000000.0,14222000000,9207000000.0,9207000000.0,953000000.0,3211000000.0,67326000000,3231000000.0,19909000000.0,19909000000.0,43457000000.0,0.0,851000000.0,57578000000,6601000000.0,1230000000.0,819000000.0,50977000000.0,0.0,45044000000.0,45891000000.0,1487000000.0,5222000000.0,23970000000,0.0,8000000.0,4169999910,USD,3189000000,5742000000,2553000000.0,2553000000.0,766000000,501000000.0,1269000000.0,2423000000,-487000000.0,0.0,487000000.0,1730000000.0,409000000,-159000000.0,568000000.0,896000000.0,2626000000,563000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.764955520629883,2020-04-30,0.740415505019751
804,804,CPRT,2020-04-30,USD,3161583000.0,794152000,306387000.0,306387000.0,19809000.0,377822000.0,2367431000,1838297000.0,48671000.0,48671000.0,338039000.0,0.0,90134000.0,880572000,286568000.0,250841000.0,26938000.0,594004000.0,112636000.0,403653000.0,516289000.0,-26938000.0,132627000.0,2281011000,1773580000.0,23000.0,954364000,USD,242613000,550360000,307747000.0,307747000.0,195101000,47512000.0,0.0,47512000,-5578000.0,225000.0,5803000.0,26711000.0,191800000,44313000.0,147487000.0,197607000.0,224318000,147487000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.02750015258789,2020-04-30,0.5542379376806754
1095,1095,CRWD,2020-04-30,USD,1519396000.0,1195052000,1004991000.0,1004991000.0,53410000.0,144187000.0,324344000,161034000.0,419000.0,419000.0,7652000.0,0.0,45874000.0,766243000,555644000.0,6528000.0,6673000.0,210599000.0,39580000.0,0.0,39580000.0,76874000.0,7288000.0,752153000,-656709000.0,108000.0,213129000,USD,131183000,178078000,46895000.0,46895000.0,-22576000,25043000.0,40578000.0,153759000,-143000.0,143000.0,143000.0,8305000.0,-18186000,1036000.0,-19222000.0,-18043000.0,-9738000,-19222000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.66000366210938,2020-04-30,2.0817319423765377
1287,1287,CSCO,2020-04-30,USD,91394000000.0,41307000000,10366000000.0,10366000000.0,1212000000.0,9272000000.0,50087000000,2535000000.0,1744000000.0,1744000000.0,33453000000.0,18208000000.0,2249000000.0,55686000000,25937000000.0,2393000000.0,4506000000.0,29749000000.0,0.0,11578000000.0,16084000000.0,7281000000.0,18171000000.0,35708000000,-3874000000.0,40691000000.0,4243000000,USD,7771000000,11983000000,4212000000.0,4212000000.0,3414000000,457000000.0,1546000000.0,4357000000,88000000.0,218000000.0,130000000.0,446000000.0,3444000000,670000000.0,2774000000.0,3542000000.0,3988000000,2774000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.75960922241211,2020-04-30,0.24064527546820957
309,309,INTU,2020-04-30,USD,7764000000.0,4862000000,3371000000.0,3371000000.0,1478040500.0,225000000.0,2902000000,745000000.0,34000000.0,34000000.0,1653000000.0,600000000.0,666000000.0,3024000000,2713000000.0,384000000.0,400000000.0,311000000.0,265000000.0,48000000.0,663000000.0,583000000.0,241000000.0,4740000000,10581000000.0,6132000000.0,264000000,USD,2576000000,3002000000,426000000.0,426000000.0,1413000000,181000000.0,332000000.0,1163000000,8000000.0,10000000.0,2000000.0,54000000.0,1408000000,324000000.0,1084000000.0,1410000000.0,1464000000,1084000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.09228515625,2020-04-30,0.5375696492568556
899,899,MRVL,2020-04-30,USD,10981529000.0,1478964000,667548000.0,667548000.0,270374000.0,468760000.0,9502565000,2047000000.0,2935013000.0,2935013000.0,5337405000.0,0.0,72282000.0,2445907000,690641000.0,185711000.0,30128000.0,1755266000.0,0.0,0.0,1597175000.0,361126000.0,0.0,8535622000,2388517000.0,1330000.0,663547000,USD,326902000,693641000,366739000.0,366739000.0,-95996000,115521100.0,279584000.0,422898000,0.0,0.0,16830000.0,163405000.0,-108014000,5019000.0,471000000.0,-91184000.0,72221000,-113033000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,26.09731101989746,2020-04-30,0.6999595176527225
403,403,NVDA,2020-04-30,USD,23254000000.0,19584000000,15494000000.0,15494000000.0,1128000000.0,1907000000.0,3670000000,1715000000.0,80000000.0,80000000.0,628000000.0,860000000.0,195000000.0,10155000000,1903000000.0,761000000.0,100000000.0,8252000000.0,619000000.0,6959000000.0,7578000000.0,868000000.0,1293000000.0,13099000000,15790000000.0,1000000.0,24880000000,USD,2004000000,3080000000,1076000000.0,1076000000.0,976000000,293000000.0,735000000.0,1028000000,6000000.0,31000000.0,25000000.0,107000000.0,981000000,64000000.0,917000000.0,1006000000.0,1113000000,917000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.278857707977295,2020-04-30,1.0569950443734504
970,970,OKTA,2020-04-30,USD,2037007000.0,1633523000,619221000.0,619221000.0,1.0,111039000.0,403484000,224677000.0,31032000.0,31032000.0,48023000.0,827556000.0,75707000.0,1623911000,570388000.0,8021000.0,102198000.0,1053523000.0,194889000.0,845862000.0,1142949000.0,68048000.0,6702000.0,413096000,-758786000.0,13000.0,123494000,USD,134373000,182859000,48486000.0,48486000.0,-52199000,34035000.0,48494000.0,186572000,-5865000.0,4899000.0,10764000.0,5466000.0,-58064000,-402000.0,-57662000.0,-47300000.0,-41834000,-57662000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.3000030517578,2020-04-30,0.7825512674627659
1143,1143,PANW,2020-04-30,USD,6501800000.0,3014000000,1484700000.0,1484700000.0,1478040500.0,668800000.0,3487800000,357200000.0,380600000.0,380600000.0,1812900000.0,554100000.0,306400000.0,5757100000,2335700000.0,52300000.0,57300000.0,3421400000.0,344600000.0,1477000000.0,1821600000.0,428800000.0,83800000.0,744700000,-1109000000.0,1855700000.0,580200000,USD,611100000,869400000,258300000.0,258300000.0,-56500000,82900000.0,196300000.0,667600000,-11100000.0,8300000.0,19400000.0,66300000.0,-67800000,7000000.0,-74800000.0,-48400000.0,17900000,-74800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.75166702270508,2020-04-30,0.7983308899160029
